"Timestamp","Studio Art (x1) - Demand (kW)","PV Inverter (x0) - Demand (kW)","Chiller (x0) - Demand (kW)","MDB - AHU (x0) - Demand (kW)","LDB (x0) - Demand (kW)","H1 (x0) - Demand (kW)","LDB (x0) - Temperature (F)","Chiller (x0) - Temperature (F)","H1 (x0) - Temperature (F)","MDB - AHU (x0) - Temperature (F)","PV Inverter (x0) - Temperature (F)","Studio Art (x1) - Temperature (F)"
"2018-02-13 06:30:00",35.87,-0.06,0.13,17.18,2.43,3.96
"2018-02-13 06:53:00",,,,,,,44,44,44,44,44,44
"2018-02-13 07:00:00",29.66,-1.24,0.13,16.28,2.23,3.06
"2018-02-13 07:30:00",28.04,-3.2,0.13,16.69,2.21,2.22
"2018-02-13 07:53:00",,,,,,,48,48,48,48,48,48
"2018-02-13 08:00:00",27.87,-5.01,0.13,15.62,2.61,3.18
"2018-02-13 08:30:00",26.04,-6.67,0.13,15.14,2.72,3.51
"2018-02-13 08:53:00",,,,,,,53,53,53,53,53,53
"2018-02-13 09:00:00",30,-8.1,0.14,15.21,3.18,7.24
"2018-02-13 09:30:00",36.25,-9.13,0.14,15.26,3.5,11.3
"2018-02-13 09:53:00",,,,,,,56,56,56,56,56,56
"2018-02-13 10:00:00",33.95,-9.94,0.14,13.76,3.32,12.29
"2018-02-13 10:30:00",27.69,-10.51,0.14,10.47,3.27,12
"2018-02-13 10:53:00",,,,,,,60,60,60,60,60,60
"2018-02-13 11:00:00",29.97,-10.92,0.14,12.17,3.21,11.88
"2018-02-13 11:30:00",31.88,-11.13,0.14,15.39,3.17,11.16
"2018-02-13 11:53:00",,,,,,,61,61,61,61,61,61
"2018-02-13 12:00:00",22.72,-11.16,0.13,9.71,3.01,10.04
"2018-02-13 12:30:00",30.04,-10.85,6.72,10.78,3.05,7.25
"2018-02-13 12:53:00",,,,,,,65,65,65,65,65,65
"2018-02-13 13:00:00",39.81,-10.86,4.66,15.88,4.05,10.85
"2018-02-13 13:30:00",48.17,-9.01,6.25,17.15,4.09,11.92
"2018-02-13 13:53:00",,,,,,,65,65,65,65,65,65
"2018-02-13 14:00:00",36.12,-4.5,5.06,10.58,2.99,9.88
"2018-02-13 14:30:00",34,-5.01,4.05,9.33,3.02,10.79
"2018-02-13 14:53:00",,,,,,,66,66,66,66,66,66
"2018-02-13 15:00:00",32.11,-6.9,4.43,8.91,3,9.99
"2018-02-13 15:30:00",38.07,-4.97,6.57,9.15,2.91,11.23
"2018-02-13 15:53:00",,,,,,,64,64,64,64,64,64
"2018-02-13 16:00:00",38.07,-2.94,4.22,8.21,2.85,13.2
"2018-02-13 16:30:00",37.84,-1.13,4.12,8.62,2.88,11.86
"2018-02-13 16:53:00",,,,,,,63,63,63,63,63,63
"2018-02-13 17:00:00",33.72,-0.07,3.95,8.32,2.54,8.44
"2018-02-13 17:30:00",37.97,0.06,2.95,8.12,3.1,11.47
"2018-02-13 17:53:00",,,,,,,59,59,59,59,59,59
"2018-02-13 18:00:00",34.03,0,0.14,6.84,3.05,9.99
"2018-02-13 18:30:00",31.97,0,0.14,7.53,3.06,8.72
"2018-02-13 18:53:00",,,,,,,56,56,56,56,56,56
"2018-02-13 19:00:00",30.14,0,0.14,7.07,3.02,7.66
"2018-02-13 19:30:00",31.97,0,0.14,7.04,2.97,8.65
"2018-02-13 19:53:00",,,,,,,56,56,56,56,56,56
"2018-02-13 20:00:00",27.91,0,0.14,3.68,2.68,9.87
"2018-02-13 20:30:00",25.97,0,0.13,2.41,2.63,9.38
"2018-02-13 20:53:00",,,,,,,55,55,55,55,55,55
"2018-02-13 21:00:00",24.07,0,0.13,2.73,2.7,6.22
"2018-02-13 21:30:00",24.17,0,0.13,2.43,2.73,7.85
"2018-02-13 21:53:00",,,,,,,55,55,55,55,55,55
"2018-02-13 22:00:00",25.84,0,0.14,2.73,2.61,9.47
"2018-02-13 22:30:00",24.11,0,0.13,2.44,2.62,7.6
"2018-02-13 22:53:00",,,,,,,54,54,54,54,54,54
"2018-02-13 23:00:00",24.01,0,0.13,2.73,2.7,6.7
"2018-02-13 23:30:00",23.87,0,0.13,2.44,2.58,6.73
"2018-02-13 23:53:00",,,,,,,53,53,53,53,53,53
"2018-02-14 00:00:00",21.9,0,0.13,2.44,2.57,5.94
"2018-02-14 00:30:00",23.97,0,0.13,2.73,2.55,6.15
"2018-02-14 00:53:00",,,,,,,54,54,54,54,54,54
"2018-02-14 01:00:00",21.43,0,0.13,2.8,2.56,5.48
"2018-02-14 01:30:00",22,0,0.13,3.04,2.54,5.66
"2018-02-14 01:53:00",,,,,,,54,54,54,54,54,54
"2018-02-14 02:00:00",24,0,0.13,2.44,2.55,6.4
"2018-02-14 02:30:00",22.1,0,0.13,2.76,2.62,5.6
"2018-02-14 02:53:00",,,,,,,54,54,54,54,54,54
"2018-02-14 03:00:00",21.84,0,0.13,2.45,2.54,5.28
"2018-02-14 03:30:00",22.14,0,0.13,2.44,2.54,5.01
"2018-02-14 03:53:00",,,,,,,53,53,53,53,53,53
"2018-02-14 04:00:00",20.07,0,0.13,2.73,2.5,5.03
"2018-02-14 04:30:00",22.04,0,0.13,2.44,2.56,5.01
"2018-02-14 04:53:00",,,,,,,53,53,53,53,53,53
"2018-02-14 05:00:00",21.9,0,0.13,2.72,2.51,5.15
"2018-02-14 05:30:00",21.97,0,0.13,2.57,2.52,5.2
"2018-02-14 05:53:00",,,,,,,53,53,53,53,53,53
"2018-02-14 06:00:00",36.04,0,0.14,14.99,2.85,6.98
"2018-02-14 06:30:00",33.97,0.01,0.14,15.77,2.54,4.7
"2018-02-14 06:53:00",,,,,,,54,54,54,54,54,54
"2018-02-14 07:00:00",31.82,-0.1,0.13,15.61,2.33,4.24
"2018-02-14 07:30:00",34.11,-0.69,0.14,15.58,2.39,4.13
"2018-02-14 07:53:00",,,,,,,54,54,54,54,54,54
"2018-02-14 08:00:00",30.12,-1.55,0.13,13.21,2.7,4.69
"2018-02-14 08:30:00",30.1,-1.75,0.13,11.72,2.81,4.91
"2018-02-14 08:53:00",,,,,,,56,56,56,56,56,56
"2018-02-14 09:00:00",32.11,-8.42,0.14,18.89,2.81,5.84
"2018-02-14 09:30:00",23.97,-7.39,0.13,8.4,2.88,7.19
"2018-02-14 09:53:00",,,,,,,62,62,62,62,62,62
"2018-02-14 10:00:00",34.08,-6.72,0.14,14.62,3.14,10.02
"2018-02-14 10:30:00",38,-10.65,5.53,19.59,3.21,7.4
"2018-02-14 10:53:00",,,,,,,63,63,63,63,63,63
"2018-02-14 11:00:00",36.01,-7.32,6.29,11.36,3.18,9.39
"2018-02-14 11:30:00",36,-10.33,6.67,13.9,3.16,9.9
"2018-02-14 11:53:00",,,,,,,64,64,64,64,64,64
"2018-02-14 12:00:00",29.9,-11.15,5.42,8.92,3.21,10.29
"2018-02-14 12:30:00",34.01,-7.28,7.06,8.54,3.25,9.29
"2018-02-14 12:53:00",,,,,,,65,65,65,65,65,65
"2018-02-14 13:00:00",30.45,-7.74,4.79,8.88,3.22,6.84
"2018-02-14 13:30:00",32,-5.49,5.86,8.87,3.02,7.61
"2018-02-14 13:53:00",,,,,,,66,66,66,66,66,66
"2018-02-14 14:00:00",37.94,-2.93,4.19,12.08,3,8.11
"2018-02-14 14:30:00",36.05,-7.79,6.2,13.19,3.07,7.84
"2018-02-14 14:53:00",,,,,,,64,64,64,64,64,64
"2018-02-14 15:00:00",38.03,-5.89,8.48,12.01,3.15,7.89
"2018-02-14 15:30:00",37.91,-4.12,5.12,12.68,3.17,7.77
"2018-02-14 15:53:00",,,,,,,66,66,66,66,66,66
"2018-02-14 16:00:00",46.14,-2.57,7.32,14.35,3.94,8.23
"2018-02-14 16:30:00",54.11,-0.53,6.85,18.97,4.19,7.25
"2018-02-14 16:53:00",,,,,,,65,65,65,65,65,65
"2018-02-14 17:00:00",33.94,-0.09,3.57,10.31,2.63,7.42
"2018-02-14 17:30:00",40,0.05,3.1,8.32,3.05,7.6
"2018-02-14 17:53:00",,,,,,,63,63,63,63,63,63
"2018-02-14 18:00:00",34.1,0,3.52,7.98,3.02,7.9
"2018-02-14 18:30:00",32,0,1.81,7.79,3.06,7.03
"2018-02-14 18:53:00",,,,,,,62,62,62,62,62,62
"2018-02-14 19:00:00",34.02,0,3.56,8.48,3.13,5.77
"2018-02-14 19:30:00",32.01,0,1.86,7.67,3.04,7.62
"2018-02-14 19:53:00",,,,,,,61,61,61,61,61,61
"2018-02-14 20:00:00",25.97,0,0.14,2.96,2.66,7.33
"2018-02-14 20:30:00",24.14,0,0.13,2.7,2.65,7.51
"2018-02-14 20:53:00",,,,,,,61,61,61,61,61,61
"2018-02-14 21:00:00",24.1,0,0.13,2.41,2.66,7.5
"2018-02-14 21:30:00",24.04,0,0.13,2.72,2.69,6.59
"2018-02-14 21:53:00",,,,,,,60,60,60,60,60,60
"2018-02-14 22:00:00",23.85,0,0.13,2.42,3.01,5.84
"2018-02-14 22:30:00",28.07,0,0.14,2.42,2.96,9.82
"2018-02-14 22:53:00",,,,,,,59,59,59,59,59,59
"2018-02-14 23:00:00",22.04,0,0.13,2.69,2.63,5.35
"2018-02-14 23:30:00",20.03,0,0.13,2.41,2.6,4.87
"2018-02-14 23:53:00",,,,,,,57,57,57,57,57,57
"2018-02-15 00:00:00",23.97,0,0.13,3.02,2.63,5.41
"2018-02-15 00:30:00",19.94,0,0.13,2.42,2.61,4.7
"2018-02-15 00:53:00",,,,,,,57,57,57,57,57,57
"2018-02-15 01:00:00",20.76,0,0.13,2.74,2.56,4.5
"2018-02-15 01:30:00",21.9,0,0.13,2.43,2.56,5.38
"2018-02-15 01:53:00",,,,,,,56,56,56,56,56,56
"2018-02-15 02:00:00",22,0,0.13,2.71,2.54,5.93
"2018-02-15 02:30:00",22.04,0,0.13,2.43,2.52,5.18
"2018-02-15 02:53:00",,,,,,,55,55,55,55,55,55
"2018-02-15 03:00:00",20.17,0,0.13,2.43,2.51,5.09
"2018-02-15 03:30:00",22.07,0,0.13,2.74,2.51,4.45
"2018-02-15 03:53:00",,,,,,,55,55,55,55,55,55
"2018-02-15 04:00:00",20.18,0,0.13,2.43,2.51,3.49
"2018-02-15 04:30:00",19.94,0,0.13,2.68,2.53,3.49
"2018-02-15 04:53:00",,,,,,,53,53,53,53,53,53
"2018-02-15 05:00:00",17.87,0,0.13,2.8,2.49,3.49
"2018-02-15 05:30:00",19.87,0,0.13,2.43,2.49,3.49
"2018-02-15 05:53:00",,,,,,,52,52,52,52,52,52
"2018-02-15 06:00:00",34.04,0,0.13,13.25,2.86,5.6
"2018-02-15 06:30:00",34,-0.02,0.14,15.45,2.55,3.76
"2018-02-15 06:53:00",,,,,,,52,52,52,52,52,52
"2018-02-15 07:00:00",28.4,-1.07,0.13,15.27,2.34,2.16
"2018-02-15 07:30:00",26.1,-3.13,0.13,13.75,2.32,1.72
"2018-02-15 07:53:00",,,,,,,54,54,54,54,54,54
"2018-02-15 08:00:00",20.17,-4.96,0.13,9.53,2.44,1.5
"2018-02-15 08:30:00",19.87,-6.53,0.13,8.19,2.56,4.49
"2018-02-15 08:53:00",,,,,,,59,59,59,59,59,59
"2018-02-15 09:00:00",24.28,-8.02,0.13,7.61,2.75,8.64
"2018-02-15 09:30:00",22.04,-9.15,0.13,7.39,2.74,9.72
"2018-02-15 09:53:00",,,,,,,62,62,62,62,62,62
"2018-02-15 10:00:00",25.84,-9.92,0.13,11.42,3.07,8.78
"2018-02-15 10:30:00",31.97,-10.48,6.34,11.13,3.34,8.86
"2018-02-15 10:53:00",,,,,,,65,65,65,65,65,65
"2018-02-15 11:00:00",37.85,-10.81,5.92,15.57,3.3,10.59
"2018-02-15 11:30:00",38.07,-10.96,5.5,17.25,3.32,9.62
"2018-02-15 11:53:00",,,,,,,68,68,68,68,68,68
"2018-02-15 12:00:00",33.8,-10.93,10.14,8.9,2.83,9.3
"2018-02-15 12:30:00",29.91,-10.67,8.41,9.01,2.79,8.77
"2018-02-15 12:53:00",,,,,,,70,70,70,70,70,70
"2018-02-15 13:00:00",33.81,-10.25,9.66,9.38,2.93,10.52
"2018-02-15 13:30:00",45.94,-9.36,11.57,18.38,2.59,9.96
"2018-02-15 13:53:00",,,,,,,73,73,73,73,73,73
"2018-02-15 14:00:00",42.04,-8.49,7.62,17.87,2.65,10.57
"2018-02-15 14:30:00",45.94,-7.45,10.23,16.97,3.18,11.67
"2018-02-15 14:53:00",,,,,,,73,73,73,73,73,73
"2018-02-15 15:00:00",45.98,-6.16,9.85,17.81,2.81,8.74
"2018-02-15 15:30:00",45.95,-4.63,10.47,18.24,2.69,8.52
"2018-02-15 15:53:00",,,,,,,72,72,72,72,72,72
"2018-02-15 16:00:00",48.07,-2.89,11.06,17.64,2.62,7.67
"2018-02-15 16:30:00",48.11,-1.23,11.19,13.95,2.67,9.16
"2018-02-15 16:53:00",,,,,,,69,69,69,69,69,69
"2018-02-15 17:00:00",36.04,-0.09,5.88,8.67,2.5,8.72
"2018-02-15 17:30:00",40,0.06,7.74,8.5,3.04,9.07
"2018-02-15 17:53:00",,,,,,,67,67,67,67,67,67
"2018-02-15 18:00:00",35.87,0,4.52,7.99,2.99,7.2
"2018-02-15 18:30:00",31.97,0,3.76,7.69,3.02,5.93
"2018-02-15 18:53:00",,,,,,,66,66,66,66,66,66
"2018-02-15 19:00:00",29.92,0,0.62,7.35,3.09,5.42
"2018-02-15 19:30:00",27.94,0,0.14,6.69,3.03,6.45
"2018-02-15 19:53:00",,,,,,,65,65,65,65,65,65
"2018-02-15 20:00:00",24,0,0.13,2.87,2.65,6.72
"2018-02-15 20:30:00",22.07,0,0.13,2.41,2.57,5.82
"2018-02-15 20:53:00",,,,,,,65,65,65,65,65,65
"2018-02-15 21:00:00",24.01,0,0.13,2.71,2.67,5.88
"2018-02-15 21:30:00",21.87,0,0.13,2.42,2.7,5.73
"2018-02-15 21:53:00",,,,,,,63,63,63,63,63,63
"2018-02-15 22:00:00",21.81,0,0.13,2.75,2.52,5.18
"2018-02-15 22:30:00",22,0,0.13,2.43,2.56,5.14
"2018-02-15 22:53:00",,,,,,,63,63,63,63,63,63
"2018-02-15 23:00:00",21.97,0,0.13,3.36,2.49,5.24
"2018-02-15 23:30:00",22.11,0,0.13,2.44,2.56,5.47
"2018-02-15 23:53:00",,,,,,,63,63,63,63,63,63
"2018-02-16 00:00:00",21.94,0,0.13,2.73,2.6,5.19
"2018-02-16 00:30:00",20,0,0.13,2.44,2.62,3.96
"2018-02-16 00:53:00",,,,,,,63,63,63,63,63,63
"2018-02-16 01:00:00",21.19,0,0.13,2.74,2.58,3.98
"2018-02-16 01:30:00",20.1,0,0.13,2.43,2.56,3.81
"2018-02-16 01:53:00",,,,,,,64,64,64,64,64,64
"2018-02-16 02:00:00",20.07,0,0.13,2.44,2.51,3.66
"2018-02-16 02:30:00",20,0,0.13,2.72,2.53,3.66
"2018-02-16 02:53:00",,,,,,,63,63,63,63,63,63
"2018-02-16 03:00:00",19.87,0,0.13,2.43,2.47,3.61
"2018-02-16 03:30:00",19.97,0,0.13,2.81,2.5,3.6
"2018-02-16 03:53:00",,,,,,,62,62,62,62,62,62
"2018-02-16 04:00:00",20.17,0,0.13,2.64,2.49,3.6
"2018-02-16 04:30:00",19.87,0,0.13,2.95,2.51,3.59
"2018-02-16 04:53:00",,,,,,,55,55,55,55,55,55
"2018-02-16 05:00:00",20.04,0,0.13,2.66,2.49,3.6
"2018-02-16 05:30:00",19.9,0,0.13,2.95,2.51,3.59
"2018-02-16 05:53:00",,,,,,,50,50,50,50,50,50
"2018-02-16 06:00:00",35.94,0,0.14,15.03,2.87,5.01
"2018-02-16 06:30:00",33.42,0,0.13,16.16,2.48,3.48
"2018-02-16 06:53:00",,,,,,,50,50,50,50,50,50
"2018-02-16 07:00:00",34.08,-0.45,0.14,16.1,2.47,4.28
"2018-02-16 07:30:00",34.07,-1.27,0.14,15.59,2.42,6.42
"2018-02-16 07:53:00",,,,,,,48,48,48,48,48,48
"2018-02-16 08:00:00",34,-3.91,0.14,15.46,2.69,6.59
"2018-02-16 08:30:00",28.01,-6.91,0.13,14.05,2.75,5.62
"2018-02-16 08:53:00",,,,,,,58,58,58,58,58,58
"2018-02-16 09:00:00",26.07,-7.68,0.14,11.96,2.92,7.72
"2018-02-16 09:30:00",21.91,-9.61,0.13,8.43,2.83,8.36
"2018-02-16 09:53:00",,,,,,,62,62,62,62,62,62
"2018-02-16 10:00:00",27.94,-10.28,6.35,8.87,2.88,7.31
"2018-02-16 10:30:00",28.07,-10.75,6.46,8.78,2.88,7.06
"2018-02-16 10:53:00",,,,,,,67,67,67,67,67,67
"2018-02-16 11:00:00",33.84,-11.03,9.31,9.36,3.04,9.98
"2018-02-16 11:30:00",29.91,-11.23,7.81,9.05,2.76,11.58
"2018-02-16 11:53:00",,,,,,,70,70,70,70,70,70
"2018-02-16 12:00:00",33.94,-11.11,11.84,9.03,2.58,10.68
"2018-02-16 12:30:00",34.01,-10.83,10.03,11.19,2.63,8.19
"2018-02-16 12:53:00",,,,,,,71,71,71,71,71,71
"2018-02-16 13:00:00",38.14,-10.42,11,15.45,2.7,7.97
"2018-02-16 13:30:00",42.07,-9.74,12.53,14.87,2.74,10.57
"2018-02-16 13:53:00",,,,,,,73,73,73,73,73,73
"2018-02-16 14:00:00",43.97,-8.85,11.07,16.81,2.81,10.64
"2018-02-16 14:30:00",38.11,-7.69,8.65,11.47,2.74,11.12
"2018-02-16 14:53:00",,,,,,,71,71,71,71,71,71
"2018-02-16 15:00:00",42.07,-6.39,11.22,8.94,2.85,12.48
"2018-02-16 15:30:00",39.94,-4.88,11.09,9.11,2.64,11.45
"2018-02-16 15:53:00",,,,,,,72,72,72,72,72,72
"2018-02-16 16:00:00",39.94,-3.12,11.79,8.92,2.56,9.06
"2018-02-16 16:30:00",37.92,-1.31,11.63,8.95,2.56,5.28
"2018-02-16 16:53:00",,,,,,,71,71,71,71,71,71
"2018-02-16 17:00:00",35.94,-0.09,7.18,8.6,2.48,6.08
"2018-02-16 17:30:00",41.94,0.06,8.02,9.11,2.91,9.15
"2018-02-16 17:53:00",,,,,,,67,67,67,67,67,67
"2018-02-16 18:00:00",31.97,0,3.23,7.64,2.94,7.4
"2018-02-16 18:30:00",38.08,0,5.8,8.68,3.04,7.38
"2018-02-16 18:53:00",,,,,,,62,62,62,62,62,62
"2018-02-16 19:00:00",28,0,0.14,6.84,3.05,5.85
"2018-02-16 19:30:00",27.97,0,0.14,7.04,2.92,5.35
"2018-02-16 19:53:00",,,,,,,60,60,60,60,60,60
"2018-02-16 20:00:00",22,0,0.13,2.61,2.59,4.64
"2018-02-16 20:30:00",21.18,0,0.13,2.91,2.59,4.36
"2018-02-16 20:53:00",,,,,,,57,57,57,57,57,57
"2018-02-16 21:00:00",22.07,0,0.13,2.42,2.56,4.11
"2018-02-16 21:30:00",19.98,0,0.13,2.74,2.59,4.6
"2018-02-16 21:53:00",,,,,,,58,58,58,58,58,58
"2018-02-16 22:00:00",21.97,0,0.13,2.43,2.55,4.77
"2018-02-16 22:30:00",21.97,0,0.13,2.43,2.57,5.42
"2018-02-16 22:53:00",,,,,,,55,55,55,55,55,55
"2018-02-16 23:00:00",21.97,0,0.13,2.72,2.55,5.62
"2018-02-16 23:30:00",21.97,0,0.13,2.43,2.66,5.65
"2018-02-16 23:53:00",,,,,,,53,53,53,53,53,53
"2018-02-17 00:00:00",21.84,0,0.13,2.73,2.66,4.34
"2018-02-17 00:30:00",21.97,0,0.13,2.77,2.66,4.32
"2018-02-17 00:53:00",,,,,,,53,53,53,53,53,53
"2018-02-17 01:00:00",17.78,0,0.13,2.78,2.56,4.24
"2018-02-17 01:30:00",20,0,0.13,2.43,2.59,4.11
"2018-02-17 01:53:00",,,,,,,52,52,52,52,52,52
"2018-02-17 02:00:00",21.97,0,0.13,2.44,2.6,3.66
"2018-02-17 02:30:00",19.97,0,0.13,3.03,2.57,4.29
"2018-02-17 02:53:00",,,,,,,51,51,51,51,51,51
"2018-02-17 03:00:00",22.03,0,0.13,2.44,2.54,4.26
"2018-02-17 03:30:00",20.07,0,0.13,2.73,2.6,4.07
"2018-02-17 03:53:00",,,,,,,50,50,50,50,50,50
"2018-02-17 04:00:00",20.1,0,0.13,2.45,2.54,3.66
"2018-02-17 04:30:00",20.07,0,0.13,2.83,2.54,3.65
"2018-02-17 04:53:00",,,,,,,48,48,48,48,48,48
"2018-02-17 05:00:00",21.97,0,0.13,2.65,2.57,4.06
"2018-02-17 05:30:00",19.93,0,0.13,2.95,2.57,3.66
"2018-02-17 05:53:00",,,,,,,50,50,50,50,50,50
"2018-02-17 06:00:00",34.03,0,0.13,14.83,2.94,4.31
"2018-02-17 06:30:00",34.27,0,0.13,16.57,2.51,3.27
"2018-02-17 06:53:00",,,,,,,45,45,45,45,45,45
"2018-02-17 07:00:00",28.22,-1.33,0.13,15.67,2.37,1.62
"2018-02-17 07:30:00",27.87,-3.52,0.13,15.3,2.33,1.85
"2018-02-17 07:53:00",,,,,,,53,53,53,53,53,53
"2018-02-17 08:00:00",24.11,-5.28,0.13,14.82,2.31,3.29
"2018-02-17 08:30:00",22,-6.92,0.13,12.38,2.42,3.46
"2018-02-17 08:53:00",,,,,,,58,58,58,58,58,58
"2018-02-17 09:00:00",20.07,-8.3,0.13,10.05,2.53,3.85
"2018-02-17 09:30:00",22.11,-9.36,3.01,9.99,2.43,4.19
"2018-02-17 09:53:00",,,,,,,62,62,62,62,62,62
"2018-02-17 10:00:00",30.14,-10.06,7.48,10.62,2.46,8.64
"2018-02-17 10:30:00",30.07,-10.62,7.78,10.19,2.46,9.81
"2018-02-17 10:53:00",,,,,,,67,67,67,67,67,67
"2018-02-17 11:00:00",32.07,-11,10.24,10.7,2.51,9.44
"2018-02-17 11:30:00",34.1,-11.02,10.58,10.13,2.42,10.19
"2018-02-17 11:53:00",,,,,,,71,71,71,71,71,71
"2018-02-17 12:00:00",38.04,-11.01,13.95,9.82,2.49,11.08
"2018-02-17 12:30:00",34.11,-10.94,14.49,10,2.34,8.01
"2018-02-17 12:53:00",,,,,,,73,73,73,73,73,73
"2018-02-17 13:00:00",34.04,-10.45,16.72,9.68,2.37,6.3
"2018-02-17 13:30:00",29.97,-9.7,9.84,9.42,2.33,5.77
"2018-02-17 13:53:00",,,,,,,75,75,75,75,75,75
"2018-02-17 14:00:00",39.94,-8.8,21.75,9.38,2.28,5.98
"2018-02-17 14:30:00",34.07,-7.72,11.49,9.14,2.73,5.86
"2018-02-17 14:53:00",,,,,,,75,75,75,75,75,75
"2018-02-17 15:00:00",43.97,-6.42,19.27,9.78,2.83,7.21
"2018-02-17 15:30:00",40.07,-4.9,13.46,10.58,2.58,7.85
"2018-02-17 15:53:00",,,,,,,75,75,75,75,75,75
"2018-02-17 16:00:00",49.84,-3.19,19.37,11.23,2.53,7.9
"2018-02-17 16:30:00",43.97,-1.56,13.68,11.19,2.33,9.31
"2018-02-17 16:53:00",,,,,,,71,71,71,71,71,71
"2018-02-17 17:00:00",46.01,-0.27,13.21,11.37,2.44,7.52
"2018-02-17 17:30:00",39.94,0.05,7.7,9.92,2.88,8.94
"2018-02-17 17:53:00",,,,,,,68,68,68,68,68,68
"2018-02-17 18:00:00",40,0,7.42,9.79,2.93,7.18
"2018-02-17 18:30:00",36,0,4.44,8.86,2.95,7.58
"2018-02-17 18:53:00",,,,,,,64,64,64,64,64,64
"2018-02-17 19:00:00",37.88,0,4.17,8.91,3.03,8.71
"2018-02-17 19:30:00",33.97,0,4.6,8.51,2.91,7.22
"2018-02-17 19:53:00",,,,,,,60,60,60,60,60,60
"2018-02-17 20:00:00",22.07,0,0.14,2.87,2.49,4.98
"2018-02-17 20:30:00",22.07,0,0.13,2.4,2.44,4.89
"2018-02-17 20:53:00",,,,,,,60,60,60,60,60,60
"2018-02-17 21:00:00",22.07,0,0.13,3.04,2.46,5.31
"2018-02-17 21:30:00",20.07,0,0.13,2.56,2.42,4.58
"2018-02-17 21:53:00",,,,,,,57,57,57,57,57,57
"2018-02-17 22:00:00",19.97,0,0.13,2.85,2.44,4.34
"2018-02-17 22:30:00",19.97,0,0.13,2.56,2.45,4.52
"2018-02-17 22:53:00",,,,,,,56,56,56,56,56,56
"2018-02-17 23:00:00",21.9,0,0.13,2.85,2.45,5.37
"2018-02-17 23:30:00",21.91,0,0.13,2.57,2.42,5.2
"2018-02-17 23:53:00",,,,,,,54,54,54,54,54,54
"2018-02-18 00:00:00",22.17,0,0.13,2.91,2.5,5.2
"2018-02-18 00:30:00",19.97,0,0.13,2.87,2.46,3.78
"2018-02-18 00:53:00",,,,,,,52,52,52,52,52,52
"2018-02-18 01:00:00",21.39,0,0.13,2.57,2.43,3.68
"2018-02-18 01:30:00",20.07,0,0.13,2.88,2.44,3.68
"2018-02-18 01:53:00",,,,,,,50,50,50,50,50,50
"2018-02-18 02:00:00",19.97,0,0.13,2.57,2.42,3.68
"2018-02-18 02:30:00",19.9,0,0.13,2.86,2.47,3.68
"2018-02-18 02:53:00",,,,,,,50,50,50,50,50,50
"2018-02-18 03:00:00",18.07,0,0.13,2.58,2.42,3.68
"2018-02-18 03:30:00",22.11,0,0.13,2.87,2.48,3.67
"2018-02-18 03:53:00",,,,,,,50,50,50,50,50,50
"2018-02-18 04:00:00",18,0,0.13,2.57,2.43,3.71
"2018-02-18 04:30:00",20,0,0.13,2.57,2.47,3.67
"2018-02-18 04:53:00",,,,,,,49,49,49,49,49,49
"2018-02-18 05:00:00",20.03,0,0.13,2.9,2.46,3.67
"2018-02-18 05:30:00",20,0,0.13,2.66,2.48,3.67
"2018-02-18 05:53:00",,,,,,,48,48,48,48,48,48
"2018-02-18 06:00:00",36,0,0.14,15.14,2.86,4.9
"2018-02-18 06:30:00",32.03,0,0.13,16.08,2.44,2.82
"2018-02-18 06:53:00",,,,,,,46,46,46,46,46,46
"2018-02-18 07:00:00",28.56,-1.38,0.14,15.5,2.35,1.77
"2018-02-18 07:30:00",30.04,-3.52,0.13,15.51,2.35,3.16
"2018-02-18 07:53:00",,,,,,,53,53,53,53,53,53
"2018-02-18 08:00:00",24.53,-5.18,0.13,14.84,2.15,3.13
"2018-02-18 08:30:00",22.04,-6.86,0.13,13.12,2.3,3.34
"2018-02-18 08:53:00",,,,,,,58,58,58,58,58,58
"2018-02-18 09:00:00",18,-8.19,0.13,10.48,2.32,3.2
"2018-02-18 09:30:00",18,-9.22,0.13,10.15,2.31,3.3
"2018-02-18 09:53:00",,,,,,,61,61,61,61,61,61
"2018-02-18 10:00:00",23.97,-10.06,7.06,10.74,2.2,3.8
"2018-02-18 10:30:00",21.97,-10.71,5.71,11.12,2.31,4.22
"2018-02-18 10:53:00",,,,,,,65,65,65,65,65,65
"2018-02-18 11:00:00",25.97,-11.12,7.59,10.65,2.33,5.73
"2018-02-18 11:30:00",26.1,-11.27,7.48,10.62,2.3,6.29
"2018-02-18 11:53:00",,,,,,,66,66,66,66,66,66
"2018-02-18 12:00:00",22.07,-11.27,7.35,9.74,2.22,3.81
"2018-02-18 12:30:00",26.04,-11.02,8.66,9.75,2.29,6.18
"2018-02-18 12:53:00",,,,,,,67,67,67,67,67,67
"2018-02-18 13:00:00",28,-10.49,10.77,9.85,2.26,6.38
"2018-02-18 13:30:00",30.04,-9.71,7.13,9.03,2.27,9.25
"2018-02-18 13:53:00",,,,,,,67,67,67,67,67,67
"2018-02-18 14:00:00",29.97,-8.82,6.95,8.84,2.38,10.37
"2018-02-18 14:30:00",31.81,-7.81,6.55,9.07,2.45,10.83
"2018-02-18 14:53:00",,,,,,,66,66,66,66,66,66
"2018-02-18 15:00:00",34.04,-6.49,7.6,9.37,2.42,10.39
"2018-02-18 15:30:00",31.93,-4.97,6,9.25,2.37,10.3
